,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.935579952,0.947282661,0.953157075,0.954632174,0.951067968,0.974858235,0.935801883,0.957965299,0.961747495,0.955698085,0.952779083,0.011063858
4,0.984596118,0.979479438,0.991581012,0.985244739,0.983616592,0.990776451,0.988134557,0.990979402,0.978782273,0.97828132,0.98514719,0.004883169
8,0.99512111,0.994298064,0.995176751,0.99692324,0.995265186,0.994745524,0.996604573,0.994769633,0.993176948,0.994744755,0.995082578,0.001015911
12,0.995870559,0.994836226,0.996983221,0.997425409,0.995963784,0.996381438,0.996879205,0.996658981,0.997628919,0.996775814,0.996540356,0.000778404
16,0.997480068,0.997871743,0.99843197,0.997788954,0.9979681,0.997475305,0.998233415,0.998411519,0.998150446,0.996918906,0.997873043,0.00045258
20,0.997868009,0.998099137,0.998026854,0.998634087,0.998391231,0.998589267,0.998425016,0.998576596,0.998375946,0.998366592,0.998335274,0.000243942
24,0.998610161,0.998306493,0.998479819,0.997862065,0.998641978,0.998280603,0.998264083,0.998401048,0.998416056,0.998634904,0.998389721,0.000222333
28,0.998763621,0.998597482,0.998360972,0.99861554,0.998693733,0.998526968,0.998432263,0.998912947,0.998730433,0.99885905,0.998649301,0.00016857
32,0.998783026,0.998674951,0.998716647,0.998689653,0.998563723,0.999194198,0.998597829,0.998843131,0.998778676,0.998839643,0.998768148,0.000167595
36,0.9990172,0.99879996,0.99877788,0.99869816,0.99881798,0.9985966,0.99859527,0.99891082,0.9990627,0.99905586,0.99883324,0.00016654
40,0.99860825,0.99877501,0.99860557,0.99868622,0.99870184,0.99855866,0.99863434,0.99862397,0.99868268,0.99888572,0.99867623,9.08E-05
44,0.998634569,0.9987524,0.998533342,0.998761083,0.998717345,0.998793459,0.998812108,0.998847087,0.998912055,0.998762822,0.998752627,0.000101483
48,0.998521555,0.998844444,0.998698448,0.998874715,0.998674128,0.998658902,0.998736201,0.998694661,0.998737565,0.99871255,0.998715317,9.28E-05
52,0.998569957,0.998676154,0.998679554,0.998560175,0.998541901,0.998610548,0.998411151,0.998511631,0.998672608,0.998814657,0.998604833,0.000106157
56,0.998459485,0.998482746,0.998655931,0.998353519,0.998336935,0.998641064,0.998124159,0.998701108,0.998500792,0.998017995,0.998427373,0.000213421
60,0.998600575,0.998435092,0.998433439,0.998080878,0.99839685,0.998372881,0.998432427,0.998560033,0.998371976,0.998053281,0.998373743,0.000169095
