,0,1,2,3,4,mean,std
64,0.0031189241371814397,0.005089557676052536,0.00739729235816007,0.005037537357870712,0.0026532748108486818,0.004659317268022687,0.0016865160643650431
68,0.0045598363527044805,0.005530217941521249,0.00335530555959183,0.004183891546637557,0.0022957088797791367,0.00398499205604685,0.0010961672083524593
72,0.004553199080825186,0.004977264740578926,0.007644300756310075,0.004518681306719213,0.00605732864372325,0.005550154905631329,0.0011856419263509975
76,0.0049492086675522375,0.006545870634166842,0.0024779529865539608,0.003331362656926669,0.00318371000583003,0.004097620990205947,0.001467299386907771
