,0,1,2,3,4,mean,std
36,0.9999748221471315,0.9999627618013904,0.999910305373798,0.9999747077698861,0.9999703334385521,0.9999585861061517,2.4535616699505967e-05
40,0.9999553253052885,0.999971806258619,0.999968627895635,0.9999803873288243,0.9999309501117067,0.9999614193800148,1.7234541390038412e-05
44,0.9999472540236839,0.9998966930800907,0.9999049598692665,0.9999653150140199,0.9999451160797482,0.9999318676133617,2.6428267359448076e-05
48,0.9999177541692066,0.9998359284871411,0.9999791356607775,0.9999448679205013,0.9999612890309019,0.9999277950537057,5.017862620165722e-05
52,0.9999027494869821,0.9999340421211613,0.9999410498347265,0.9999756011282921,0.9999666336278399,0.9999440152398004,2.5769667858225652e-05
56,0.9999549944257256,0.9999281636861136,0.9999331448213329,0.9997655763227941,0.9999478795954732,0.9999059517702878,7.085368313083045e-05
60,0.9999381119673003,0.9999656385991195,0.9999092543035323,0.9999322239999793,0.9999047157858204,0.9999299889311504,2.195693390526224e-05
