,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.15859192405712097,0.14383874378464973,0.15318809310173037,0.1621615690641335,0.15810537607271505,0.14223693096184678,0.1478639638458206,0.15102174909227034,0.16300395493918413,0.1436814928075414,0.1523693797727013,0.007445170870040059
6,0.14277432164001957,0.13012672034599523,0.13020935452511498,0.13807140765719758,0.13110996982964676,0.13023328031519693,0.13204340960382469,0.14208842914602102,0.1261134575516287,0.14320437095930708,0.13459747215739526,0.005983945348212261
10,0.1307469475712993,0.13842046260608626,0.1331366993236134,0.1382023011796259,0.13507926916739016,0.12685724580458488,0.14398897250543427,0.13920942947815038,0.13368535500518364,0.1279753051306474,0.13473019877720155,0.0050861871460953995
14,0.13375520261655865,0.1475311258606901,0.13255796344979875,0.14823036209789056,0.12655858789743088,0.17293367314729252,0.13860824245521117,0.15290211942165408,0.15064643173773987,0.14131592881493052,0.1445039637499197,0.012509034587333327
18,0.13913984491153908,0.1719336832405483,0.12898709960432828,0.12656511489160815,0.1517650177892537,0.1366629728660689,0.14410810528133627,0.14255504201591124,0.1472894275373893,0.15014657126172812,0.1439152879399711,0.012239404124088566
22,1.3868732069794185,0.14931392895444326,0.1302886362859219,0.16706058646264355,0.1413111390920318,0.16042649077384896,0.16880041122893533,0.16813215187852637,0.1879824528102533,0.18100494530982117,0.2841193949775844,0.3679572927634975
26,0.15582881056859108,0.9963534319019433,1.396917521895135,0.3250447276742082,2.0048020076158526,1.3745645904662152,1.378891973078774,0.19662110710942035,0.23118443372900194,0.2292136594037789,0.828942226344292,0.6447658684831353
30,1.114386805152785,0.23677895470362725,1.8347855457345412,1.1098531149176587,1.1169772531667999,0.288163625385612,0.1903050618064422,0.2223426138916864,0.31251050198508834,0.2495887020183914,0.6675692178762632,0.5491751634473022
34,1.7099142984711817,1.611724071657558,1.3812464007682692,0.4452523379171964,1.3047254133853214,0.2985694743975776,2.5330702189040126,1.3794532484783875,2.16905346287279,0.22044796555321086,1.3053456892405506,0.738407566014345
38,1.4491880391847665,2.1167196436096374,2.2483007768429664,1.5253736953246462,1.3914091028775517,1.6640842876893336,2.068967919976349,2.266216160446174,2.8191227474811953,1.4354382020126308,1.8984820575445247,0.45270561438335216
42,1.4959562751810915,2.504811199785511,1.6274267530660165,1.5885356911168786,2.068287665790766,2.0373390674429235,1.3487689592313463,1.7821873996231803,1.3873463634905423,1.1454452753302884,1.6986104650058542,0.38624622614566906
46,1.5260549887190946,2.074382504450979,0.3180996199915846,1.5110780364558491,1.6215804846924071,1.2052254313597184,1.6427974279758386,1.6154476334993406,1.5633790588080125,0.5116228729094238,1.3589668058862245,0.5142957426555634
50,2.303061807842504,2.45605579189525,1.6256963001091584,2.0151697523194048,1.8383606330904831,1.6669559103390144,2.2959525315574516,2.0583429560998985,1.5871891115977228,1.6430845016262652,1.9489869296477156,0.30659131543168605
54,1.6562868222811256,1.6632236479665061,1.5002457792842159,1.6390287704335953,1.4240442894742844,1.5801863384435189,2.1185235756329877,1.5151158783987546,1.7830547250697957,1.8572676654564388,1.6736977492441223,0.19272952367457316
58,1.4096790443540061,1.5661977177042739,1.7153650181236464,2.084030502959716,1.430443627057496,2.1199502110236565,1.7749811420692214,2.2791862644844865,1.640091290020693,1.6841914079568832,1.770411622575408,0.28182681504128815
62,1.5379047869578735,1.9804401249637793,1.6754491167314016,1.7010247458466536,1.9984279033796288,1.6607883130140644,1.7028991621304703,1.65893353801539,2.2049404674588375,0.6906465492512729,1.681145470774937,0.3831476580379883
66,1.7416009513653987,1.7447738628455325,1.5356736524510077,1.5653373543313749,1.702844269945709,1.945303196182371,1.6996357075978583,1.9557948835991168,1.503658871075004,1.5032365765798825,1.6897859325973255,0.15833756019138862
70,2.1173991149359246,1.945159143106932,1.6179027329786626,1.784500876917176,1.605389560870319,1.7343991981047677,1.6323289471151914,1.5675438723618642,1.6503265173145272,2.094451559044957,1.774940152275032,0.19554105612515357
