,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.9990654371710482,0.9990122463068677,0.9990443018145224,0.9985058512669504,0.9981691085075155,0.9991356207904225,0.9984483857747402,0.9986176705613894,0.9985523386665429,0.9976436610320449,0.9986194621892045,0.0004474115724656088
4,0.9998764973903871,0.9998295204518707,0.999185649461581,0.9995588657100797,0.9996462642893513,0.9997777140589094,0.9998280414005365,0.9995922632547538,0.9995815640299861,0.9994034514077732,0.9996279831455228,0.00020480110394361105
8,0.9999408609743686,0.9999333141214835,0.9999353881834945,0.9999164268669117,0.9999603051272562,0.9998995334557064,0.9999291398554432,0.9998908308979345,0.9999125755054958,0.9999294038438298,0.9999247778831923,1.9377924203884522e-05
12,0.9999551663126823,0.9999567602421611,0.9999257590345254,0.9999629219551234,0.9999520053394487,0.9999366286559472,0.9999645781795412,0.9999371470027582,0.9999283568741963,0.999955430809731,0.9999474754406116,1.3497091038078519e-05
16,0.9999562046329986,0.9999588129277246,0.9999486236975736,0.9999545380067644,0.9999619424023184,0.9999637449751126,0.999960993832297,0.999964635081296,0.9999403065822862,0.9999628206960861,0.9999572622834456,7.322384401457944e-06
20,0.9999645968093035,0.9999547884290074,0.9999641012715437,0.9999679365695947,0.9999690871369744,0.9999367776574354,0.9999451680346976,0.999949565771696,0.9999748970678524,0.9999749295479496,0.9999601848296054,1.2342150029674453e-05
24,0.9999770012725979,0.9999660777711791,0.9999553371693217,0.9999484746848206,0.999967612417212,0.9999767438063053,0.9999727789757782,0.9999703602524515,0.9999684771224263,0.9999674344186864,0.9999670297890779,8.499713475209038e-06
28,0.9999598606409753,0.9999836219042105,0.9999707602891806,0.9999704975554623,0.9999475780678989,0.9999569497126936,0.9999703073812061,0.9999703605965857,0.9999630317983274,0.9999241621344669,0.9999617130081008,1.5573661841889136e-05
32,0.9999749899533689,0.999961517334557,0.9999628421190665,0.9999619779797254,0.9999775074329019,0.9999273817991212,0.9999736002792319,0.9999681511915507,0.9999611085837401,0.9999718335742959,0.999964091024756,1.3545314348486748e-05
36,0.9999466866211505,0.9999264168602018,0.9999601255434835,0.999573993637355,0.9999587210155303,0.9999655130886923,0.9999324446607801,0.9998500463942867,0.999949436226892,0.9999641118418573,0.999902749589023,0.00011425389627977615
40,0.9999042724023288,0.9999474118240831,0.999964524501152,0.9999549114088505,0.9999698174194295,0.9999550740451744,0.9999192508146016,0.9999402964464208,0.9999278705971618,0.9999565788438145,0.9999440008303017,1.9909880966970254e-05
44,0.9999509707803105,0.9999679315546933,0.9999686683160313,0.9999604819402658,0.9999567295147175,0.9999500126958135,0.9999155301846298,0.9999581473284593,0.9999632806544346,0.9999113320472792,0.9999503085016634,1.936834645129344e-05
48,0.9999678153979463,0.9999508704274839,0.9999266278053215,0.999941412675677,0.9999422393999092,0.9999421263526904,0.9998828601211935,0.9999284442518269,0.9999502129178967,0.9999676934025744,0.9999400302752519,2.313423918234705e-05
52,0.9999149082344502,0.9999630161358214,0.9999056629852503,0.9999420101078508,0.9999591645630097,0.9999551342848493,0.9999452452109655,0.9999360568534859,0.9999368790126,0.9999223064296691,0.9999380383817952,1.8072414203417956e-05
56,0.9999520408560317,0.9999526293615868,0.9999377795777376,0.9999400419606921,0.9998995429892809,0.9999529343583098,0.9999578365621297,0.9999268974971399,0.9998550704984844,0.9999536177449461,0.9999328391406339,3.0804196193531275e-05
60,0.9999294824643199,0.9999486526989917,0.9999191997220728,0.9999448994808983,0.9999417390195225,0.9998438968815967,0.9996970987590873,0.9998425844332254,0.9999761582164106,0.9999431289358405,0.9998986840611964,7.91321187228252e-05
