,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.9672051781635621,0.9720661519019903,0.9763717447226172,0.9719643772904529,0.9628772161148723,0.9800765399048295,0.9685870580941415,0.9674172667175331,0.9701712222572436,0.9684080774581486,0.9705144832625392,0.004662533095440991
4,0.996083606658431,0.9938127365186111,0.9937698182193611,0.994445798643003,0.9943704843811758,0.9941000740934934,0.9911278280522463,0.9955221718845816,0.996046789098384,0.9968210920449851,0.9946100399594273,0.0015416963145795251
8,0.9978851953288242,0.9988928987646235,0.9980198772154313,0.9978564880570253,0.9978118186556475,0.9979628373605006,0.9976175246115706,0.9980621396444744,0.9979800345161479,0.9981187757064226,0.9980207589860669,0.0003207145257269374
12,0.9991424935484624,0.998833398102895,0.998813174157816,0.9989646692536408,0.9985820787448719,0.9984887371176576,0.9986526562376733,0.9989954866011578,0.9984013177779685,0.9987127221310309,0.9987586733673174,0.00022349323732958668
16,0.9990469385501516,0.9989156913141038,0.9991146443801455,0.9994685217094342,0.9989312779661337,0.9990235883403243,0.9989381391382535,0.9989231914944317,0.9990029644119394,0.9991475292693447,0.9990512486574262,0.00015889681330072294
20,0.9991951336001147,0.9991650460964085,0.9991639221399017,0.9994996243914015,0.9991438433807815,0.9992658484155024,0.9993174959620653,0.9991633518312218,0.9993783989238412,0.9992778734673786,0.9992570538208618,0.0001096808471971358
24,0.9993880490091386,0.9993049709812061,0.9993583468542588,0.9992647042218126,0.9993832203723092,0.9994951445963812,0.9992663865079255,0.9993227067907346,0.9992885144240928,0.9994471003340425,0.9993519144091904,7.341618554299258e-05
28,0.9993211749008922,0.999452865068486,0.9994892207894307,0.9994628704894936,0.9994714629627001,0.9995165729397453,0.9994290711850589,0.9995275221495461,0.9993355141011264,0.9994876231375657,0.9994493897724045,6.645836770806335e-05
32,0.9994916074554012,0.9993964387689451,0.9994392676282319,0.9994851619368832,0.999401146640564,0.9994956597947752,0.999533173570356,0.9994408819421658,0.9995270196285939,0.9995982828611925,0.999480864022711,5.984808428925254e-05
36,0.9994951828869215,0.9994919006586346,0.9994730713663577,0.9994424013052834,0.9995414733518078,0.9993508603099232,0.9994483166590911,0.9995142922285339,0.9994403139614819,0.9995400760110309,0.9994737888739067,5.4099875217520966e-05
40,0.9994272117332346,0.9994641493793989,0.9995337914338459,0.9996068599397945,0.9994394401604076,0.9994519416876928,0.999399147186887,0.9995140749440398,0.9994771228964767,0.9994780944083416,0.999479183377012,5.671040020267883e-05
44,0.99931360605892,0.9994557871880174,0.9994223058234633,0.9994327524730733,0.999400865378672,0.9993853237764901,0.9994629585830256,0.9994321151301621,0.9994989378267787,0.9994940840708793,0.9994298736309482,5.203255762916806e-05
48,0.9993991724991937,0.9994691681912056,0.9995289434464107,0.9994014051768632,0.9994457444071605,0.9993657904695364,0.9994284793067801,0.9994012906225249,0.9994090565899807,0.9994381050105958,0.9994287155720251,4.333250811569876e-05
52,0.9994721649623447,0.9992993334190822,0.9993895865809527,0.9994086524552314,0.9995449854641518,0.999426622363747,0.999489969838545,0.9993839747856386,0.9993537152550469,0.9994756978684669,0.9994244702993209,6.891317030073323e-05
56,0.9993716018729213,0.9992572738253189,0.9993713450340345,0.9993613470230307,0.9993223430570082,0.9994046137578912,0.9993701576252536,0.9993295863140159,0.999313022472302,0.9993771424094221,0.9993478433391199,4.03451401715674e-05
60,0.9991566053203874,0.9992926161537129,0.999302925696443,0.9993281509338188,0.9993479643865957,0.9993524764496694,0.9992986016193535,0.9993640778195659,0.9992848929531601,0.9993439114939408,0.9993072222826648,5.675799606868664e-05
