,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.058343161908517814,0.04539314260181932,0.06230998831166759,0.04603720494776314,0.07303979438154065,0.06480651955595855,0.08416566548765002,0.05137680061869268,0.07430578324117412,0.07061219692620868,0.06303902579809925,0.012218004299792152
4,0.02781855308466441,0.03141528230604655,0.028960691884966645,0.028303053058655218,0.026373976881688545,0.02282210857087126,0.03843355624742664,0.03621509507844866,0.0202875801626026,0.025864039248902484,0.028649393652427302,0.005275792519962824
8,0.013426466431501959,0.016788685948546135,0.01446042393591582,0.01726260757406284,0.016088464167461406,0.013892250935964367,0.016567700025557842,0.01609429855006288,0.013857073627669306,0.014408018221026546,0.015284598941776912,0.0013416308411399512
12,0.01074834167810124,0.011553645911942599,0.013288942905223944,0.01129603805049838,0.01220660640630399,0.011269781307808922,0.012752345742901988,0.011214409564872452,0.011570789163090683,0.011732612356048869,0.011763351308679306,0.0007333205863587313
16,0.01025960005821067,0.01062632207018252,0.010783231130913753,0.010601289896601607,0.010382563230386601,0.011986565267390442,0.01262743134603632,0.009964488409669726,0.011343856799488494,0.01159654378693591,0.011017189199581603,0.0008025141302006266
20,0.010403079795014184,0.011081555427528722,0.009047514372486309,0.009049421230629231,0.009025210818794139,0.009793854307924704,0.008284946503456759,0.009257455991531932,0.009589153474551129,0.009310152231070568,0.009484234415298769,0.0007492061034312664
24,0.007609753893903142,0.008100948976603729,0.00962844513422648,0.007679297287256875,0.01050201555382897,0.009791808841614841,0.00855953665485539,0.009778145537098925,0.008904977071714528,0.009118181826492924,0.00896731107775958,0.0009260192744179051
28,0.008945037477561597,0.008749595940752046,0.008365385034384195,0.00928589622508474,0.007916913469750882,0.00844421681556036,0.008551588360263752,0.008810762043628965,0.008009554201560489,0.00826705524102494,0.008534600480957198,0.00040265059752346566
32,0.007517524320859479,0.00794077253245941,0.007592182461651299,0.007788587025985061,0.007987038027462383,0.007329263066481203,0.00842682405028339,0.008661373510848345,0.008595931126044225,0.007820168552081013,0.00796596646741558,0.000435067976844733
36,0.007733020580642521,0.007741526358081483,0.00761636885386352,0.007671160588385548,0.008578614054689862,0.00792128572554452,0.00828601219179978,0.008098426847707136,0.007554922654373346,0.006753498962444756,0.007795483681753248,0.00046470046957838087
40,0.009229940555156678,0.008176184948069046,0.007061403237655144,0.007581274836921734,0.008356678656632272,0.008110407173818153,0.00973317660335039,0.00910605267669335,0.008142842098196972,0.00804859812753335,0.00835465589140271,0.000757080593445914
44,0.00747924569748585,0.00824999925257428,0.008179773970763183,0.007811417522787577,0.008095831154562163,0.007149743623443273,0.008333310877798119,0.00775835830639265,0.007140852820478193,0.009170431222638928,0.007936896444892422,0.0005806372019509675
48,0.00902711163128576,0.008652457583282154,0.009463207720056512,0.00824095234642869,0.008463326138497438,0.00959697165373178,0.008624792495769163,0.00890285520359622,0.006842599779901479,0.007705622747720236,0.008551989730026943,0.000776498772494011
52,0.008949290626084542,0.00861217161712771,0.008261904992502319,0.009237999690705153,0.009484297318497172,0.008339718311318233,0.007759388722624514,0.008522526449429335,0.0080694654231616,0.008396057257101118,0.00856328204085517,0.0005015415435621024
56,0.008336925161773524,0.009196952510036466,0.007360470159824539,0.009205714257663766,0.008442493681846098,0.009356901221897378,0.008229628953242574,0.008603125842028901,0.00929239471279067,0.009004278689688984,0.008702888519079289,0.0006000640018494559
60,0.008273999953096163,0.010175890873992196,0.008693569078410006,0.008685398489895291,0.009037409855034541,0.009488376970846498,0.00873693606893923,0.008238606696033423,0.00817232021393331,0.008883973550109907,0.008838648175029055,0.000585634292429099
