,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.07450556922322492,0.0688270190320042,0.06340235341545387,0.06894123248410151,0.07913949644611236,0.058234072212491286,0.07290115418021983,0.07422600647623051,0.07107374753014456,0.07314362862152315,0.07043942796215062,0.005689232031804636
4,0.025923872364830777,0.03257349986294992,0.032692744873674635,0.03087060682804524,0.031061919054806035,0.031808685334739815,0.038984282675152866,0.0277188783270884,0.02604748099886468,0.023375586040022153,0.030105755636017452,0.004253937463824146
8,0.019073687791144805,0.013792339062162857,0.01847450506269537,0.01919856320162656,0.019382823925428855,0.018738468902335985,0.020347349324843743,0.018253330587113287,0.018641051915090783,0.01800132108149504,0.01839034408539373,0.001656440541167033
12,0.012155490052048024,0.014176293785941487,0.014360577441035015,0.013600603050980762,0.0156346890883005,0.01612877706401144,0.01522207961879769,0.013153500024482661,0.016592163860800042,0.014895154304854785,0.014591932829125239,0.0013097152910690852
16,0.012807671412723088,0.014024233957172231,0.01236500579190511,0.009604837240487434,0.01387689844280547,0.012949774802746098,0.013515370802304178,0.013778755213262548,0.01315676604471306,0.012326317691861767,0.0128405631399981,0.0012200063856263022
20,0.011828553923435682,0.011989268120596178,0.012054406226177981,0.009346113757935471,0.012272100818512842,0.011273865897180426,0.01142401965703488,0.011990708505876324,0.01036084584764908,0.011162162473684628,0.01137020452280835,0.0008620385754993974
24,0.010328921555283692,0.011046459951273246,0.010878686858302565,0.011559879434164458,0.01029983958689694,0.009627771598554371,0.011450464127687564,0.010821223758509389,0.011109914028311336,0.009806300001575912,0.010692946090055947,0.0006231356733158098
28,0.010902260615985346,0.009727003098064459,0.009556366809732547,0.009640317326308018,0.009644208030391751,0.009130834463418802,0.010051826365792563,0.009029896707005202,0.010717987772634881,0.0094963644690143,0.009789706565834787,0.0005803041007066057
32,0.009348464495440221,0.010401046444136515,0.009878482774068368,0.009447509730340205,0.01024307283783521,0.00945841665550342,0.00896235857624598,0.009812930826403988,0.009017857716582452,0.008388063332691665,0.009495820338924802,0.0005822724619732271
36,0.009378248247753152,0.009519959902471656,0.009518909067303766,0.009842187840898324,0.008880687800045934,0.01073880096309187,0.009809754239945019,0.009216296189475264,0.009841950457946644,0.008985030766173489,0.009573182547510512,0.0005055541020981604
40,0.010285807932437331,0.009596113023644763,0.009086585227092563,0.008296482477327451,0.00983718128323128,0.009881753047943623,0.01016799521055043,0.0091978675071324,0.009496181755848092,0.009489313991405074,0.009533528145661298,0.0005506281574735562
44,0.011176938948933585,0.009673795721483401,0.010070047294950391,0.009991414499606527,0.010145863688617737,0.01077890141586422,0.00961377402269974,0.009897750671295245,0.00930448270926031,0.009677394685081057,0.01003303636577922,0.0005348895580896787
48,0.010377646971993825,0.009963051291716898,0.009113624296985173,0.010152757138630378,0.009987367990699905,0.010462209927641916,0.010109803703356094,0.010821985201820821,0.010350387145876138,0.009840520098864226,0.010117935376758536,0.00043169556899509833
52,0.00956305307296559,0.011109079714505797,0.010257528887438588,0.010096073105597314,0.00884230053706944,0.009976813521726625,0.009363676198210167,0.01028930279798302,0.010679412750433335,0.009503867616508522,0.009968110820243842,0.0006343123188219002
56,0.010643452658853957,0.011305468855127402,0.010404003473798662,0.010499362417237439,0.010860392439966692,0.01017731943623503,0.010525014233847057,0.010988165724159496,0.010893649048415976,0.010367631757475687,0.010666446004511738,0.0003235660095547002
60,0.012043390378211286,0.011023707892318683,0.010952118328605487,0.01078410670206806,0.0105888175079717,0.010639230805210202,0.010988284703252442,0.01121522246292453,0.011114894477268924,0.010779542062259199,0.01101293153200905,0.00039293023864974156
