,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.9800598043868133,0.9879857181374948,0.9772342708943141,0.9876287958321496,0.9685515586143241,0.9753555720806447,0.9579577153621787,0.9845375402489049,0.9674182676330314,0.9706442941350927,0.9757373537324948,0.009234932853363341
4,0.9954913000883959,0.9942449117860463,0.9951252047450068,0.9953302576377561,0.9959484908405615,0.996966531184276,0.9913801827112245,0.9923733914979961,0.997603851607166,0.9961009058052229,0.9950565027903652,0.001834813904851886
8,0.9989509942358109,0.9983687602565197,0.9987831734617595,0.9982853152306229,0.9984987679646116,0.9988852180533468,0.998404232859823,0.9984924433202094,0.9988852185948934,0.9987929140059183,0.9986347037983515,0.00023606359175969328
12,0.9993278898537713,0.9992238221888806,0.998978499231611,0.9992683525844569,0.9991335374687516,0.9992664680235455,0.9990732771385444,0.9992696003324422,0.9992308339924354,0.9991998412035238,0.9991972122017962,0.00010063258706934425
16,0.9993908106069896,0.9993446671332356,0.999323542372321,0.9993496438700257,0.9993834171392134,0.9991691453691224,0.9991193194727889,0.999426246978579,0.9992698631209292,0.9992206009746998,0.9992997257037904,9.650765079715613e-05
20,0.999371334314943,0.9992925855097399,0.9995287396154854,0.9995355084962021,0.9995272577096693,0.9994423206054952,0.9996017815931062,0.9995192690093126,0.9994860580452513,0.9995013058467522,0.9994806160745957,8.538257930104952e-05
24,0.9996668279553497,0.9996181001181047,0.9994847458428952,0.9996571309719519,0.9994018620314202,0.9994460556179577,0.9995814588979195,0.9994496403053427,0.999556184779847,0.9995223476057572,0.9995384354126544,8.791932658715982e-05
28,0.9995415829345434,0.9995618643193553,0.9995968997617742,0.9995071795548742,0.9996389229578816,0.9996072292922216,0.9995750554083809,0.9995548213135583,0.9996400888163807,0.9996023226453341,0.9995825967004304,4.03813018390697e-05
32,0.9996762176338427,0.9996383859897658,0.9996657470303821,0.9996478753846083,0.9996314987725753,0.9996883043216461,0.9995980568715658,0.9995703015027831,0.9995899033038498,0.9996449289098961,0.9996351219720916,3.65485427016716e-05
36,0.9996536427809193,0.9996519851525996,0.9996643088828563,0.999661168958697,0.999608434097639,0.9996389063435417,0.9996049219097031,0.9996205737130058,0.9996770516610065,0.9997441215456673,0.9996525115045637,3.8240051862807336e-05
40,0.9995059562494869,0.9996218664917687,0.9997105180064998,0.9996797234304631,0.9996147047413875,0.999617569153142,0.9994637575583782,0.9995227635901461,0.9996159976794837,0.9996280836857483,0.9995980940586504,7.345276652086923e-05
44,0.999684746967189,0.9996155688173329,0.9996116029498063,0.9996490300605293,0.9996193598268737,0.999705857293938,0.9995960812903446,0.9996499011148965,0.9997035356041145,0.9995377032501209,0.9996373387175146,4.9706908009700233e-05
48,0.9995308864005636,0.9995769686979974,0.9995626492631622,0.9996142056458376,0.9995907484899803,0.9994838894415002,0.9995691338981029,0.9995389555589679,0.999728788191449,0.9996705517134842,0.9995866777301045,6.70369409024299e-05
52,0.9995352810871897,0.9995727321653142,0.9996072902625962,0.9995033456307594,0.9994765517276425,0.9995990955395632,0.9996502121120248,0.999590358317699,0.9996392576039894,0.9995937864422219,0.9995767910889001,5.3268219381657784e-05
56,0.9996085137058964,0.9995100544999178,0.9996891451908985,0.9995152388249519,0.9995940579709544,0.9995003586691418,0.9996106887564203,0.9995802651524988,0.9995017718774438,0.9995314392071422,0.9995641533855266,5.9380942194634166e-05
60,0.9996019074778236,0.9994326614679142,0.9995653282795561,0.9995635007347276,0.9995260869070173,0.9994796713042257,0.9995591380782154,0.9996064255076291,0.9996243919677449,0.9995408675849814,0.9995499979309835,5.5931040607706085e-05
