,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.9975134590713219,0.9978090679844348,0.9979730620670061,0.9964492043196955,0.9959178394558882,0.9934590158014248,0.994334678156635,0.9876947484999988,0.9959307644306649,0.9964399398077319,0.9953521779594803,0.002896092208188456
4,0.9993587261206882,0.9993789959352515,0.9990612044357265,0.9980749712853649,0.9992647321603021,0.9993365113958915,0.9992790353161806,0.9990376014618834,0.9991949694269903,0.999273661461291,0.999126040899957,0.00036720357522294754
8,0.9997487593048093,0.9998258104650303,0.9997995529923323,0.9997730379094603,0.9997660117487115,0.9996751460315809,0.9996987574302729,0.9997463824656726,0.9998271572266663,0.9997683677537136,0.999762898332825,4.675503454435778e-05
12,0.9998520289902868,0.9998384456668522,0.9998682419502999,0.9998664017681901,0.9997582953138504,0.9997629685546018,0.9998851946127737,0.9998052714978911,0.9998382742894238,0.9998512945477032,0.9998326417191873,4.1338839848521846e-05
16,0.9999087646770806,0.9998507222158487,0.9998662716965152,0.9998464056017174,0.9998989547714279,0.9998877851555334,0.9998732073133013,0.9998660527621214,0.9999126601905184,0.9999373708074216,0.9998848195191486,2.79070299192851e-05
20,0.9999031820630506,0.9999415070015047,0.9999170231001991,0.999912629850496,0.9999371656797431,0.9998799252423454,0.9999096380724094,0.999935004400888,0.9999089446126266,0.9999029895107198,0.9999148009533982,1.7840966858541202e-05
24,0.9999482425124977,0.9999311503316821,0.9999215928513209,0.9999328317632649,0.9999158669496331,0.9998985946671788,0.9999082483962131,0.9999275935060037,0.999916285592492,0.9999189116207611,0.9999219318191047,1.3182772007831372e-05
28,0.9999437530303763,0.9999396200789041,0.9999474586276763,0.9999496016186658,0.9999461471493761,0.9999077904771587,0.9999313151812624,0.9999218570696999,0.9999263429364614,0.999910251226193,0.9999324137395774,1.462147750357581e-05
32,0.9999045815845464,0.9999312482219326,0.9999313255686035,0.9999075574275729,0.999922305618238,0.9999403490736589,0.9999226830355133,0.9999436065863115,0.9999261587345196,0.999941215033316,0.9999271030884213,1.2706987896049077e-05
36,0.9999029804134449,0.9999232541866467,0.999916230478591,0.9999266619070912,0.9999438649504505,0.999902661256616,0.9999113923716116,0.9998826259252138,0.9998213576574793,0.9998832249043799,0.9999014254051526,3.214419174295852e-05
40,0.9999297735429317,0.9998872338644592,0.9998869653874168,0.9998750744155647,0.9998430627371673,0.9999223998321525,0.9999309728082107,0.9999560818933045,0.999933658639541,0.9999278667634588,0.9999093089884209,3.275913584277779e-05
44,0.999820550736679,0.9998857000185067,0.9999138731836709,0.9999083536950009,0.9999404185470768,0.9999311577636719,0.999940997310958,0.9999346754182635,0.9997673483321459,0.9998911203499189,0.9998934195355892,5.432204132035334e-05
48,0.9996662316734206,0.999905199635304,0.9999576191540124,0.9997562338136572,0.9999390907070531,0.9997751136625058,0.9999022304644335,0.9999338784156442,0.9998923816723617,0.9998616200352128,0.9998589599233606,9.034873234295356e-05
52,0.9998899233479668,0.9999034545062239,0.9998803024181031,0.9999145459719293,0.9998389967526844,0.9999099752395728,0.9999276957159579,0.9999083748404658,0.9999278197374389,0.9998897856240776,0.9998990874154421,2.498216953175453e-05
56,0.9998615423023316,0.9998365419567568,0.9999089385269585,0.9997883835248207,0.9998612016239987,0.99981850321102,0.9998177706595184,0.9998511712914125,0.9998751878484952,0.9999341355225555,0.9998553376467868,4.1437445852303465e-05
60,0.9998994698043856,0.9999250464678984,0.9998545607240985,0.9998610347307595,0.9998018729394925,0.9998137078929419,0.99993030500464,0.9998465813246991,0.9997621696689245,0.9997802188111468,0.9998474967368987,5.5530738865166856e-05
