,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.998538594606413,0.9982661073373383,0.9946623018650911,0.994057892695667,0.9951258764875107,0.9965993342449824,0.9967211804614876,0.9984134668218049,0.9949345574219951,0.9957302096874167,0.9963049521629704,0.0015775657011609517
4,0.9995513317242993,0.9993634083730809,0.9992105985095778,0.9994765879405099,0.9995447523902582,0.9995626142340145,0.9996649232838469,0.999399684746626,0.9995159437308936,0.9992917909294191,0.9994581635862527,0.00013224299167669616
8,0.9997921253946079,0.9998373386323822,0.9997766552619279,0.9997093903763559,0.999746843293307,0.9997972120321748,0.9998340914136353,0.99973985119486,0.9998497431762661,0.9997691918113392,0.9997852442586858,4.367033787542852e-05
12,0.9999012861561685,0.9998710535388757,0.9998555779195397,0.999907288416732,0.9999217243099479,0.9998380346783537,0.9999383956152326,0.999842345339419,0.9999114388607878,0.9998895568138538,0.9998876701648911,3.270410261771146e-05
16,0.9999222653240658,0.9999267881098681,0.9999189847629649,0.99991098315694,0.999941464650355,0.9999354124737391,0.9999373161867867,0.9999302134686651,0.999933335693954,0.9999406974768005,0.999929746130414,9.44637931180644e-06
20,0.9999350613505007,0.9999135047294054,0.999934660585166,0.9999299127496108,0.9999505849978985,0.9998995645933338,0.9999549712196217,0.9999032817419664,0.9999389107377596,0.9999075263097257,0.9999267979014987,1.867848168513014e-05
24,0.9999478100265853,0.9999186978723359,0.9999281016872414,0.9998888071003427,0.9999351336490109,0.9999096231108721,0.9999299331193323,0.9999346405181827,0.9999342756520491,0.9999413029556178,0.999926832569157,1.629176595593738e-05
28,0.9998968834464455,0.9999312018362317,0.9998890054913233,0.9999295731686111,0.9999291433675811,0.9999205916480092,0.9999403554602503,0.9999422434812346,0.9999551773524392,0.9999686628207436,0.9999302838072868,2.2919814725030677e-05
32,0.999953952678279,0.9999216760143307,0.9998907330901505,0.9999337446635919,0.9999127733858314,0.9999496287969273,0.9999283139184719,0.9999102471023983,0.9999474682624829,0.9999572498975398,0.9999305787810003,2.0780628535848803e-05
36,0.9999017886962202,0.9999243597399985,0.9999761136885111,0.9996835494354052,0.9998947397965149,0.9999015541024424,0.999945750452955,0.9999406192910792,0.9999339933270026,0.9998972338727926,0.9998999702402921,7.62738759154542e-05
40,0.9999540983894568,0.9997591313448404,0.9999175493002233,0.9999018523975903,0.9999209807295181,0.999892525726097,0.9999446492441808,0.9999463038187966,0.9999279822105787,0.9998706321794382,0.999903570534072,5.4068163778540126e-05
44,0.9999384697164269,0.9999143613799241,0.9998964866876323,0.9999238674027531,0.9999301138507746,0.9999318987019805,0.9998797489076895,0.9999566374737512,0.9998395413362691,0.9999296587191359,0.9999140784176339,3.2192106443471095e-05
48,0.9999489509817603,0.9999047904581376,0.999929864590031,0.9998844759399077,0.9999109371298076,0.9998915978001923,0.9999482664455052,0.9998262398356929,0.9999291413137743,0.9999111977502558,0.9999085462245066,3.428803421081958e-05
52,0.9999358789025392,0.9998419529001588,0.9998582451084723,0.999797330831577,0.9997457193014334,0.9999347995822263,0.9999579361693943,0.9998853275418047,0.9998528234762011,0.9998818608594455,0.9998691874673253,6.21185538345436e-05
56,0.9980760705144437,0.9998360021357201,0.999912179582694,0.9998870955237802,0.9998523896657247,0.9999331898342495,0.9999540790068645,0.9998394967212071,0.9998872956128598,0.9999307364567322,0.9997108535054278,0.0005462989131002698
60,0.999894639873382,0.9998524186736925,0.9998714298744527,0.9999665811625041,0.9998351574610916,0.9998875105348286,0.9999243574439546,0.9998241240613372,0.9997011692399421,0.9998306675831552,0.9998588055908343,6.754543899218831e-05
