,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.015470218527758163,0.016824775050170243,0.0294641447520583,0.031102938922474236,0.028169756887492434,0.023535504038435198,0.023106801407101155,0.016127404639205273,0.028705362717333944,0.02636136076144837,0.023886826770347733,0.005590314980761406
4,0.008562547450503404,0.010188736909852716,0.01136536249126999,0.009271487724944788,0.008652018201241004,0.008495378247525146,0.0074865681519660785,0.009907807938070837,0.008891112756073632,0.010763748090622848,0.009358476796207044,0.0011225434849079575
8,0.005825262038405526,0.005218500637362178,0.00623200736829577,0.007108154758077928,0.006431721780381273,0.00584619458076556,0.00526992750428984,0.006541805033636697,0.005048421420125503,0.006148937771160968,0.005967093289250124,0.0006226205167803562
12,0.004013541569758837,0.004621623755747828,0.005030457971216083,0.0038967028973727414,0.0035874398873071544,0.0051433218675434106,0.0032219110965487005,0.005131864006310483,0.00393938700694804,0.004264522965607085,0.004285077302436037,0.000639061675438066
16,0.003909608759841718,0.0034815831038200505,0.0036417934257542426,0.0038212562271322183,0.003397437985553521,0.0032779038952007113,0.0032499073685124075,0.003430341211190662,0.0033118609937240018,0.0031390732192427234,0.003466076618997225,0.00023933872314842232
20,0.0032542616930650724,0.004020844149747701,0.003381231435930965,0.0033837271211486163,0.0028859269959127577,0.00408631086749634,0.0027147581134412627,0.003972814421930746,0.003191519587482911,0.004125154031992745,0.0035016548418149115,0.0004905350168217664
24,0.0030193636573113388,0.0036500108939232618,0.0035619626003601246,0.004261721039611345,0.003318847297367707,0.004101250647552593,0.0036255648158676516,0.0033562757064736722,0.003391631740953243,0.0031171972855473197,0.0035403825684968255,0.0003755381187047245
28,0.004161956325874833,0.0033550387026048205,0.004260073143697593,0.0034487735948168087,0.003428813913293285,0.0036932414588648566,0.0031298732580599393,0.003126700145633846,0.002752950220001512,0.0022623928139668048,0.0033619813576814296,0.0005707499500343829
32,0.0027671812671745013,0.0037173271040319513,0.004257899381912077,0.003334281363523445,0.003928255368925499,0.0029034529931371267,0.0034519307034860894,0.003921687380629596,0.0029960271333105966,0.00274775490972309,0.0034025797605853974,0.0005128825106488101
36,0.004155472850722258,0.003515230733298666,0.0020344942491954208,0.0074073317963037665,0.004264347494148473,0.004664332183157049,0.0029954017812365307,0.0031136750950116966,0.0033090102042561153,0.004515168345316338,0.0039974464732646315,0.001370441617079498
40,0.00310041773882248,0.00634565654481728,0.003689542071877921,0.004128107979209276,0.0038011054423720395,0.004394562118414458,0.0030204977626473264,0.0030204111839158905,0.0034666406995004792,0.004858983085222103,0.003982592462679926,0.0009776348859788888
44,0.0034153754086555634,0.0038359641693665814,0.004109894034079357,0.003529776301818932,0.003397606776113309,0.003527982554314357,0.00445268563871032,0.002950034955164708,0.005365080811445441,0.0037875552010153573,0.0038371955850683924,0.0006433067136957492
48,0.002915514152001293,0.004056126942528224,0.0035291549417247156,0.0046397270598951285,0.0038742745779927926,0.004265727377541565,0.0029649014119052315,0.005459984536590932,0.003532084099143957,0.0038707603529860237,0.003910825545230986,0.0007249644657585985
52,0.003260728876028607,0.005094230944904165,0.005029834258533314,0.0057505095672442845,0.006577685840377655,0.0033930101250754167,0.00283300120030434,0.00436595262666185,0.005002931786184537,0.004408334277901743,0.004571621950321592,0.0011082647036397444
56,0.01881619206526999,0.005277070976663971,0.0038528639029064065,0.004864784548563687,0.005354497363144738,0.0033205095375957346,0.0027412702163239376,0.005594503206905151,0.004612500378072508,0.003385704649952494,0.005781989684539861,0.004442305860850667
60,0.004239970949492487,0.005020076569804329,0.0046540035256932505,0.00236015406491993,0.005260582846937985,0.004394618012067615,0.0035220218038502266,0.005553167710666507,0.007166487251570062,0.005352927851634953,0.004752401058663734,0.0012164096721696287
