,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.020134333873730762,0.018893241689585803,0.01818050336124647,0.024044691545460826,0.02577545393113915,0.03261116237214456,0.030355266283568955,0.044671318534593225,0.025735313884001288,0.024083265290783824,0.026448455076625486,0.007503045993596976
4,0.010297010074775336,0.010148058578170431,0.012480501202856502,0.01783725348984431,0.010964731049365984,0.010468378261553661,0.010864103821905115,0.012574008923913822,0.011455502258040528,0.010970452610439264,0.011806000027086493,0.0021599016290416635
8,0.0064270667980554546,0.0053658323782638535,0.00572283557684679,0.006104950754004173,0.006193846515139061,0.007297690118853204,0.007012224202812952,0.006439373502071999,0.00538441329484125,0.006175375812592619,0.006212360895348137,0.0005975236059146079
12,0.005050947880043739,0.005144889341334375,0.004681341024796074,0.004972255695950312,0.006317337602171967,0.006224432556893126,0.004736610326789352,0.006031713526976842,0.0053179499543033314,0.005073514981088894,0.0053550992890348025,0.0005779155507452008
16,0.004067221900069956,0.004965838773868481,0.004779658509868086,0.00501979651034079,0.004072876829614172,0.004315467916460631,0.004713212527470908,0.0048073101266542,0.0037879062146746094,0.0032215790836034514,0.0043750868392625295,0.000556281399203497
20,0.004050729954381212,0.003189910200435258,0.003836251543486278,0.0038070584469709922,0.0032150538366088914,0.004579724903291214,0.0038899387366763266,0.003324757862834553,0.004516907614626077,0.004308784092921684,0.003871911719223249,0.0004839029759475836
24,0.0030612535622693018,0.0037271743633414504,0.003706081797700746,0.00340009673582441,0.0037450525647908387,0.0041263219308940845,0.004234278970567561,0.003488312706180926,0.004179690893672983,0.00367887303713844,0.0037347136562380736,0.000350893058881502
28,0.00304675012857753,0.0032574794489186503,0.0030040970505929372,0.0030632609439447235,0.003007579462696704,0.004316717048006008,0.0035820484652731325,0.0036949351856046925,0.003554290124268803,0.0038855688899137116,0.003441272674779689,0.00042098344390785545
32,0.004117139804594077,0.003589038877214586,0.0034059975109719583,0.00390845792989515,0.0036416506639940817,0.0031752821962391545,0.003569016026463533,0.003331969226636646,0.0035482068452420703,0.00322380118456619,0.003551056026581744,0.0002784798791609469
36,0.004001384621478357,0.0035931171393439472,0.0038355657337594525,0.0034789646716237538,0.0030950178412157314,0.003985975549488533,0.0038357817737391465,0.004412709787657593,0.005428079303621724,0.004406930101312659,0.004007352652324089,0.0006070436885613893
40,0.003429890624542561,0.004316327043269051,0.004549268924438422,0.004533047038117941,0.0053094220646545355,0.003776039466447139,0.003380612327766736,0.002784053878864399,0.0033165449969944217,0.003502827682476211,0.0038898034047571417,0.0007232352089683337
44,0.005825394877895413,0.004452647440363828,0.0038267373394657877,0.003983755327966164,0.0035951693221570997,0.003381005646578334,0.0033741605946515344,0.0034743183488330992,0.006230448376131291,0.0042418417142344724,0.004238547898827703,0.0009615942192188037
48,0.0073788324174570655,0.003980288578225148,0.002718847212636425,0.006581096787442704,0.0031864576908103817,0.006481079659373496,0.004081906315058024,0.0034332314996361538,0.004491799303578468,0.0051593139478657716,0.0047492853412083634,0.0015112062346943993
52,0.004542270664399108,0.003991221140609035,0.004480050553266672,0.0037618768349215645,0.005227156424006759,0.00437936753778851,0.0036835818884288145,0.0040644291993522244,0.003437979692325634,0.004281797670992686,0.004184973160609101,0.000488724455107883
56,0.0049121039064353705,0.005284046184807322,0.003884116858646385,0.006466723984473487,0.005108579312944585,0.005585615394750304,0.005459740694192251,0.005190621158454492,0.004586028356326623,0.0032858216754647674,0.004976339752649559,0.0008480269427851159
60,0.004144364331346839,0.003512293758157355,0.005078935655283433,0.004847439092119974,0.0058257269703720456,0.005748367347027962,0.0033730343264589814,0.005004380171319878,0.006698292865952324,0.006041507510474107,0.00502743420285129,0.001040442854284368
